metric,value,category,fold,epoch
val_acc,0.5812115669250488,jp,3,4
val_loss,0.6773554682731628,jp,3,4
val_precision,0.3636363744735718,jp,3,4
val_f1,0.06324110925197601,jp,3,5
val_recall,0.03397027775645256,jp,3,5
val_acc,0.5838454961776733,jp,3,5
val_loss,0.6756506562232971,jp,3,5
val_precision,0.4571428596973419,jp,3,5
val_f1,0.08171205967664719,jp,3,6
val_recall,0.04458598792552948,jp,3,6
val_acc,0.5856013894081116,jp,3,6
val_loss,0.6774052977561951,jp,3,6
val_precision,0.4883720874786377,jp,3,6
val_f1,0.0959692895412445,jp,3,7
val_recall,0.053078554570674896,jp,3,7
val_acc,0.5864793658256531,jp,3,7
val_loss,0.6776953935623169,jp,3,7
val_precision,0.5,jp,3,7
val_f1,0.10266159474849701,jp,3,8
val_recall,0.0573248416185379,jp,3,8
val_acc,0.5856013894081116,jp,3,8
val_loss,0.6786314845085144,jp,3,8
val_precision,0.4909090995788574,jp,3,8
val_f1,0.10586011409759521,jp,3,9
val_recall,0.05944798141717911,jp,3,9
val_acc,0.5847234725952148,jp,3,9
val_loss,0.6782431602478027,jp,3,9
val_precision,0.48275861144065857,jp,3,9
val_f1,0.10820895433425903,jp,3,10
val_recall,0.06157112494111061,jp,3,10
val_acc,0.5803336501121521,jp,3,10
val_loss,0.6789705157279968,jp,3,10
val_precision,0.446153849363327,jp,3,10
val_f1,0.12030075490474701,jp,3,11
val_recall,0.06794055551290512,jp,3,11
val_acc,0.5891132354736328,jp,3,11
val_loss,0.6781458854675293,jp,3,11
val_precision,0.5245901346206665,jp,3,11
val_f1,0.12313432991504669,jp,3,12
val_recall,0.07006369531154633,jp,3,12
val_acc,0.5873573422431946,jp,3,12
val_loss,0.677760124206543,jp,3,12
val_precision,0.5076923370361328,jp,3,12
val_f1,0.11363636702299118,jp,3,13
val_recall,0.06369426846504211,jp,3,13
val_acc,0.5891132354736328,jp,3,13
val_loss,0.6776602864265442,jp,3,13
val_precision,0.5263158082962036,jp,3,13
val_f1,0.12336448580026627,jp,3,14
val_recall,0.07006369531154633,jp,3,14
val_acc,0.5882353186607361,jp,3,14
val_loss,0.6775663495063782,jp,3,14
val_precision,0.515625,jp,3,14
val_f1,0.13333334028720856,jp,3,15
val_recall,0.07643312215805054,jp,3,15
val_acc,0.5891132354736328,jp,3,15
val_loss,0.677492618560791,jp,3,15
val_precision,0.52173912525177,jp,3,15
val_f1,0.1439114362001419,jp,3,16
val_recall,0.08280254900455475,jp,3,16
val_acc,0.592625081539154,jp,3,16
val_loss,0.6779895424842834,jp,3,16
val_precision,0.5492957830429077,jp,3,16
val_f1,0.13996316492557526,jp,3,17
val_recall,0.08067940920591354,jp,3,17
val_acc,0.5899912118911743,jp,3,17
val_loss,0.6777492165565491,jp,3,17
val_precision,0.5277777910232544,jp,3,17
val_f1,0.1384335160255432,jp,3,18
val_recall,0.08067940920591354,jp,3,18
val_acc,0.5847234725952148,jp,3,18
val_loss,0.6774560213088989,jp,3,18
val_precision,0.4871794879436493,jp,3,18
val_f1,0.13577981293201447,jp,3,19
val_recall,0.07855626195669174,jp,3,19
val_acc,0.5864793658256531,jp,3,19
val_loss,0.6774376034736633,jp,3,19
val_precision,0.5,jp,3,19
val_f1,0.1259259283542633,jp,3,20
val_recall,0.07218683511018753,jp,3,20
val_acc,0.5856013894081116,jp,3,20
val_loss,0.6777125000953674,jp,3,20
val_precision,0.49275362491607666,jp,3,20
val_f1,0.12336448580026627,jp,3,21
val_recall,0.07006369531154633,jp,3,21
val_acc,0.5882353186607361,jp,3,21
val_loss,0.6784722208976746,jp,3,21
val_precision,0.515625,jp,3,21
val_f1,0.12639404833316803,jp,3,22
val_recall,0.07218683511018753,jp,3,22
val_acc,0.5873573422431946,jp,3,22
val_loss,0.6778883337974548,jp,3,22
val_precision,0.5074626803398132,jp,3,22
val_f1,0.1268656700849533,jp,3,23
val_recall,0.07218683511018753,jp,3,23
val_acc,0.5891132354736328,jp,3,23
val_loss,0.6780511140823364,jp,3,23
val_precision,0.5230769515037537,jp,3,23
val_f1,0.12336448580026627,jp,3,24
val_recall,0.07006369531154633,jp,3,24
val_acc,0.5882353186607361,jp,3,24
val_loss,0.6785614490509033,jp,3,24
val_precision,0.515625,jp,3,24
val_f1,0.1259259283542633,jp,3,25
val_recall,0.07218683511018753,jp,3,25
val_acc,0.5856013894081116,jp,3,25
val_loss,0.6801079511642456,jp,3,25
val_precision,0.49275362491607666,jp,3,25
val_f1,0.1384335160255432,jp,3,26
val_recall,0.08067940920591354,jp,3,26
val_acc,0.5847234725952148,jp,3,26
val_loss,0.6796557903289795,jp,3,26
val_precision,0.4871794879436493,jp,3,26
val_f1,0.12359550595283508,jp,3,27
val_recall,0.07006369531154633,jp,3,27
val_acc,0.5891132354736328,jp,3,27
val_loss,0.6786450743675232,jp,3,27
val_precision,0.523809552192688,jp,3,27
val_f1,0.13333334028720856,jp,3,28
val_recall,0.07643312215805054,jp,3,28
val_acc,0.5891132354736328,jp,3,28
val_loss,0.6787505149841309,jp,3,28
val_precision,0.52173912525177,jp,3,28
val_f1,0.12962962687015533,jp,3,29
val_recall,0.07430998235940933,jp,3,29
val_acc,0.5873573422431946,jp,3,29
val_loss,0.6787033081054688,jp,3,29
val_precision,0.5072463750839233,jp,3,29
val_f1,0.0,jp,6,0
val_recall,0.0,jp,6,0
val_acc,0.5869947075843811,jp,6,0
val_loss,0.6777729392051697,jp,6,0
val_precision,0.0,jp,6,0
val_f1,0.0,jp,6,1
val_recall,0.0,jp,6,1
val_acc,0.5869947075843811,jp,6,1
val_loss,0.6770318746566772,jp,6,1
val_precision,0.0,jp,6,1
val_f1,0.008456659503281116,jp,6,2
val_recall,0.0042553190141916275,jp,6,2
val_acc,0.5878734588623047,jp,6,2
val_loss,0.6767334342002869,jp,6,2
val_precision,0.6666666865348816,jp,6,2
val_f1,0.008421052247285843,jp,6,3
val_recall,0.0042553190141916275,jp,6,3
val_acc,0.5861160159111023,jp,6,3
val_loss,0.6760945916175842,jp,6,3
val_precision,0.4000000059604645,jp,6,3
val_f1,0.0450819656252861,jp,6,4
val_recall,0.023404255509376526,jp,6,4
val_acc,0.5905096530914307,jp,6,4
val_loss,0.6769817471504211,jp,6,4
val_precision,0.6111111044883728,jp,6,4
val_f1,0.012474012561142445,jp,6,5
val_recall,0.006382978521287441,jp,6,5
val_acc,0.5826010704040527,jp,6,5
val_loss,0.6767833828926086,jp,6,5
val_precision,0.27272728085517883,jp,6,5
val_f1,0.10077519714832306,jp,6,6
val_recall,0.05531914904713631,jp,6,6
val_acc,0.5922671556472778,jp,6,6
val_loss,0.6762077808380127,jp,6,6
val_precision,0.5652173757553101,jp,6,6
val_f1,0.08778625726699829,jp,6,7
val_recall,0.04893616959452629,jp,6,7
val_acc,0.5799648761749268,jp,6,7
val_loss,0.6779724955558777,jp,6,7
val_precision,0.42592594027519226,jp,6,7
val_f1,0.10285714268684387,jp,6,8
val_recall,0.057446807622909546,jp,6,8
val_acc,0.5861160159111023,jp,6,8
val_loss,0.6774693727493286,jp,6,8
val_precision,0.4909090995788574,jp,6,8
val_f1,0.11918063461780548,jp,6,9
val_recall,0.06808510422706604,jp,6,9
val_acc,0.5843585133552551,jp,6,9
val_loss,0.6780306696891785,jp,6,9
val_precision,0.4776119291782379,jp,6,9
val_f1,0.13729128241539001,jp,6,10
val_recall,0.07872340083122253,jp,6,10
val_acc,0.5913884043693542,jp,6,10
val_loss,0.6775266528129578,jp,6,10
val_precision,0.5362318754196167,jp,6,10
val_f1,0.11385199427604675,jp,6,11
val_recall,0.06382978707551956,jp,6,11
val_acc,0.5896309614181519,jp,6,11
val_loss,0.6782246232032776,jp,6,11
val_precision,0.5263158082962036,jp,6,11
val_f1,0.13090908527374268,jp,6,12
val_recall,0.0765957459807396,jp,6,12
val_acc,0.5799648761749268,jp,6,12
val_loss,0.6788014769554138,jp,6,12
val_precision,0.44999998807907104,jp,6,12
val_f1,0.14104881882667542,jp,6,13
val_recall,0.08297872543334961,jp,6,13
val_acc,0.5826010704040527,jp,6,13
val_loss,0.6787806749343872,jp,6,13
val_precision,0.46987950801849365,jp,6,13
val_f1,0.12915128469467163,jp,6,14
val_recall,0.07446808367967606,jp,6,14
val_acc,0.5852372646331787,jp,6,14
val_loss,0.6785446405410767,jp,6,14
val_precision,0.4861111044883728,jp,6,14
val_f1,0.14519056677818298,jp,6,15
val_recall,0.08510638028383255,jp,6,15
val_acc,0.5861160159111023,jp,6,15
val_loss,0.6787184476852417,jp,6,15
val_precision,0.4938271641731262,jp,6,15
val_f1,0.1154562383890152,jp,6,16
val_recall,0.0659574493765831,jp,6,16
val_acc,0.5826010704040527,jp,6,16
val_loss,0.6785864233970642,jp,6,16
val_precision,0.46268656849861145,jp,6,16
val_f1,0.12336448580026627,jp,6,17
val_recall,0.07021276652812958,jp,6,17
val_acc,0.5878734588623047,jp,6,17
val_loss,0.6785248517990112,jp,6,17
val_precision,0.5076923370361328,jp,6,17
val_f1,0.1420765072107315,jp,6,18
val_recall,0.08297872543334961,jp,6,18
val_acc,0.5861160159111023,jp,6,18
val_loss,0.6781391501426697,jp,6,18
val_precision,0.49367088079452515,jp,6,18
val_f1,0.13893966376781464,jp,6,19
val_recall,0.08085106313228607,jp,6,19
val_acc,0.5861160159111023,jp,6,19
val_loss,0.6793100237846375,jp,6,19
val_precision,0.4935064911842346,jp,6,19
val_f1,0.12222222238779068,jp,6,20
val_recall,0.07021276652812958,jp,6,20
val_acc,0.5834797620773315,jp,6,20
val_loss,0.6792886853218079,jp,6,20
val_precision,0.4714285731315613,jp,6,20
val_f1,0.10526315867900848,jp,6,21
val_recall,0.059574469923973083,jp,6,21
val_acc,0.5817223191261292,jp,6,21
val_loss,0.6792008280754089,jp,6,21
val_precision,0.4516128897666931,jp,6,21
val_f1,0.09560229629278183,jp,6,22
val_recall,0.05319149047136307,jp,6,22
val_acc,0.5843585133552551,jp,6,22
val_loss,0.6794730424880981,jp,6,22
val_precision,0.4716981053352356,jp,6,22
val_f1,0.1169811338186264,jp,6,23
val_recall,0.0659574493765831,jp,6,23
val_acc,0.5887522101402283,jp,6,23
val_loss,0.6793612241744995,jp,6,23
val_precision,0.5166666507720947,jp,6,23
val_f1,0.1268656700849533,jp,6,24
val_recall,0.07234042882919312,jp,6,24
val_acc,0.5887522101402283,jp,6,24
val_loss,0.6797757744789124,jp,6,24
val_precision,0.5151515007019043,jp,6,24
val_f1,0.13059701025485992,jp,6,25
val_recall,0.07446808367967606,jp,6,25
val_acc,0.5905096530914307,jp,6,25
val_loss,0.6791864633560181,jp,6,25
val_precision,0.5303030014038086,jp,6,25
val_f1,0.10902255773544312,jp,6,26
val_recall,0.06170212849974632,jp,6,26
val_acc,0.5834797620773315,jp,6,26
val_loss,0.6791489124298096,jp,6,26
val_precision,0.4677419364452362,jp,6,26
val_f1,0.1154562383890152,jp,6,27
val_recall,0.0659574493765831,jp,6,27
val_acc,0.5826010704040527,jp,6,27
val_loss,0.6791045069694519,jp,6,27
val_precision,0.46268656849861145,jp,6,27
val_f1,0.10486891120672226,jp,6,28
val_recall,0.059574469923973083,jp,6,28
val_acc,0.5799648761749268,jp,6,28
val_loss,0.6795475482940674,jp,6,28
val_precision,0.4375,jp,6,28
val_f1,0.11460258811712265,jp,6,29
val_recall,0.0659574493765831,jp,6,29
val_acc,0.5790861248970032,jp,6,29
val_loss,0.6796424388885498,jp,6,29
val_precision,0.43661972880363464,jp,6,29
val_f1,0.07253886014223099,ei,7,0
val_recall,0.03910614550113678,ei,7,0
val_acc,0.5281195044517517,ei,7,0
val_loss,0.6868183016777039,ei,7,0
val_precision,0.5,ei,7,0
val_f1,0.2717086970806122,ei,7,1
val_recall,0.18063314259052277,ei,7,1
val_acc,0.5430579781532288,ei,7,1
val_loss,0.6849368810653687,ei,7,1
val_precision,0.5480226278305054,ei,7,1
val_f1,0.3524904251098633,ei,7,2
val_recall,0.2569832503795624,ei,7,2
val_acc,0.554481565952301,ei,7,2
val_loss,0.6827024221420288,ei,7,2
val_precision,0.5609756112098694,ei,7,2
val_f1,0.4387397766113281,ei,7,3
val_recall,0.3500930964946747,ei,7,3
val_acc,0.577328622341156,ei,7,3
val_loss,0.6789953112602234,ei,7,3
val_precision,0.5874999761581421,ei,7,3
val_f1,0.47469067573547363,ei,7,4
val_recall,0.39292365312576294,ei,7,4
val_acc,0.5896309018135071,ei,7,4
val_loss,0.6749294400215149,ei,7,4
val_precision,0.5994318127632141,ei,7,4
val_f1,0.46681416034698486,ei,7,5
val_recall,0.39292365312576294,ei,7,5
val_acc,0.5764499306678772,ei,7,5
val_loss,0.6735125780105591,ei,7,5
val_precision,0.5749318599700928,ei,7,5
val_f1,0.498374879360199,ei,7,6
val_recall,0.42830538749694824,ei,7,6
val_acc,0.5931458473205566,ei,7,6
val_loss,0.670576810836792,ei,7,6
val_precision,0.5958549380302429,ei,7,6
val_f1,0.5108225345611572,ei,7,7
val_recall,0.4394785761833191,ei,7,7
val_acc,0.6028119325637817,ei,7,7
val_loss,0.6682664752006531,ei,7,7
val_precision,0.6098191142082214,ei,7,7
val_f1,0.5100956559181213,ei,7,8
val_recall,0.44692736864089966,ei,7,8
val_acc,0.5949033498764038,ei,7,8
val_loss,0.6677610278129578,ei,7,8
val_precision,0.594059407711029,ei,7,8
val_f1,0.5143464207649231,ei,7,9
val_recall,0.45065176486968994,ei,7,9
val_acc,0.5984182953834534,ei,7,9
val_loss,0.6682972311973572,ei,7,9
val_precision,0.5990098714828491,ei,7,9
val_f1,0.4962080121040344,ei,7,10
val_recall,0.4264431893825531,ei,7,10
val_acc,0.5913884043693542,ei,7,10
val_loss,0.6676918864250183,ei,7,10
val_precision,0.5932642221450806,ei,7,10
val_f1,0.501075267791748,ei,7,11
val_recall,0.43389198184013367,ei,7,11
val_acc,0.5922671556472778,ei,7,11
val_loss,0.6681539416313171,ei,7,11
val_precision,0.5928753018379211,ei,7,11
val_f1,0.5095541477203369,ei,7,12
val_recall,0.44692736864089966,ei,7,12
val_acc,0.5940245985984802,ei,7,12
val_loss,0.66802579164505,ei,7,12
val_precision,0.5925925970077515,ei,7,12
val_f1,0.5147679448127747,ei,7,13
val_recall,0.4543761610984802,ei,7,13
val_acc,0.5957821011543274,ei,7,13
val_loss,0.6680495738983154,ei,7,13
val_precision,0.5936739444732666,ei,7,13
val_f1,0.4983818829059601,ei,7,14
val_recall,0.4301675856113434,ei,7,14
val_acc,0.5913884043693542,ei,7,14
val_loss,0.6677473783493042,ei,7,14
val_precision,0.5923076868057251,ei,7,14
val_f1,0.5101822018623352,ei,7,15
val_recall,0.4432029724121094,ei,7,15
val_acc,0.5984182953834534,ei,7,15
val_loss,0.6661553978919983,ei,7,15
val_precision,0.6010100841522217,ei,7,15
val_f1,0.5101822018623352,ei,7,16
val_recall,0.4432029724121094,ei,7,16
val_acc,0.5984182953834534,ei,7,16
val_loss,0.6666828989982605,ei,7,16
val_precision,0.6010100841522217,ei,7,16
val_f1,0.5010660886764526,ei,7,17
val_recall,0.43761637806892395,ei,7,17
val_acc,0.5887522101402283,ei,7,17
val_loss,0.6671368479728699,ei,7,17
val_precision,0.586034893989563,ei,7,17
val_f1,0.5095948576927185,ei,7,18
val_recall,0.4450651705265045,ei,7,18
val_acc,0.5957821011543274,ei,7,18
val_loss,0.6665511727333069,ei,7,18
val_precision,0.5960099697113037,ei,7,18
val_f1,0.5037837624549866,ei,7,19
val_recall,0.43389198184013367,ei,7,19
val_acc,0.5966607928276062,ei,7,19
val_loss,0.6660891771316528,ei,7,19
val_precision,0.6005154848098755,ei,7,19
val_f1,0.505330502986908,ei,7,20
val_recall,0.44134077429771423,ei,7,20
val_acc,0.5922671556472778,ei,7,20
val_loss,0.6657909154891968,ei,7,20
val_precision,0.5910224318504333,ei,7,20
val_f1,0.5021186470985413,ei,7,21
val_recall,0.44134077429771423,ei,7,21
val_acc,0.5869947075843811,ei,7,21
val_loss,0.6669619083404541,ei,7,21
val_precision,0.5823096036911011,ei,7,21
val_f1,0.5005393624305725,ei,7,22
val_recall,0.4320297837257385,ei,7,22
val_acc,0.5931458473205566,ei,7,22
val_loss,0.6669690608978271,ei,7,22
val_precision,0.5948718190193176,ei,7,22
val_f1,0.5086206793785095,ei,7,23
val_recall,0.4394785761833191,ei,7,23
val_acc,0.5992969870567322,ei,7,23
val_loss,0.6665488481521606,ei,7,23
val_precision,0.6035805344581604,ei,7,23
val_f1,0.5079365372657776,ei,7,24
val_recall,0.44692736864089966,ei,7,24
val_acc,0.5913884043693542,ei,7,24
val_loss,0.666603147983551,ei,7,24
val_precision,0.5882353186607361,ei,7,24
val_f1,0.5138004422187805,ei,7,25
val_recall,0.45065176486968994,ei,7,25
val_acc,0.5975395441055298,ei,7,25
val_loss,0.6654580235481262,ei,7,25
val_precision,0.5975308418273926,ei,7,25
val_f1,0.5058448314666748,ei,7,26
val_recall,0.4432029724121094,ei,7,26
val_acc,0.5913884043693542,ei,7,26
val_loss,0.6668712496757507,ei,7,26
val_precision,0.5891088843345642,ei,7,26
val_f1,0.4994617998600006,ei,7,27
val_recall,0.4320297837257385,ei,7,27
val_acc,0.5913884043693542,ei,7,27
val_loss,0.6679471731185913,ei,7,27
val_precision,0.5918367505073547,ei,7,27
val_f1,0.5074946284294128,ei,7,28
val_recall,0.44134077429771423,ei,7,28
val_acc,0.5957821011543274,ei,7,28
val_loss,0.6676670908927917,ei,7,28
val_precision,0.5969773530960083,ei,7,28
val_f1,0.49677419662475586,ei,7,29
val_recall,0.4301675856113434,ei,7,29
val_acc,0.5887522101402283,ei,7,29
val_loss,0.6663107872009277,ei,7,29
val_precision,0.5877862572669983,ei,7,29
val_f1,0.0,si,8,0
val_recall,0.0,si,8,0
val_acc,0.6939314007759094,si,8,0
val_loss,0.6131801605224609,si,8,0
val_precision,0.0,si,8,0
val_f1,0.0,si,8,1
val_recall,0.0,si,8,1
val_acc,0.6921724081039429,si,8,1
val_loss,0.6130436062812805,si,8,1
val_precision,0.0,si,8,1
val_f1,0.0,si,8,2
val_recall,0.0,si,8,2
val_acc,0.6921724081039429,si,8,2
val_loss,0.6113708019256592,si,8,2
val_precision,0.0,si,8,2
val_f1,0.0,si,8,3
val_recall,0.0,si,8,3
val_acc,0.6930518746376038,si,8,3
val_loss,0.6098114252090454,si,8,3
val_precision,0.0,si,8,3
val_f1,0.0,si,8,4
val_recall,0.0,si,8,4
val_acc,0.6930518746376038,si,8,4
val_loss,0.6088974475860596,si,8,4
val_precision,0.0,si,8,4
val_f1,0.016997167840600014,si,8,5
val_recall,0.008620689623057842,si,8,5
val_acc,0.6948109269142151,si,8,5
val_loss,0.6076223254203796,si,8,5
val_precision,0.6000000238418579,si,8,5
val_f1,0.03351955488324165,si,8,6
val_recall,0.017241379246115685,si,8,6
val_acc,0.695690393447876,si,8,6
val_loss,0.6079022884368896,si,8,6
val_precision,0.6000000238418579,si,8,6
val_f1,0.028011204674839973,si,8,7
val_recall,0.014367816038429737,si,8,7
val_acc,0.6948109269142151,si,8,7
val_loss,0.6084508895874023,si,8,7
val_precision,0.5555555820465088,si,8,7
val_f1,0.03333333507180214,si,8,8
val_recall,0.017241379246115685,si,8,8
val_acc,0.6939314007759094,si,8,8
val_loss,0.6084514856338501,si,8,8
val_precision,0.5,si,8,8
val_f1,0.03846153989434242,si,8,9
val_recall,0.020114943385124207,si,8,9
val_acc,0.6921724081039429,si,8,9
val_loss,0.6089198589324951,si,8,9
val_precision,0.4375,si,8,9
val_f1,0.032967034727334976,si,8,10
val_recall,0.017241379246115685,si,8,10
val_acc,0.6904133558273315,si,8,10
val_loss,0.608216404914856,si,8,10
val_precision,0.375,si,8,10
val_f1,0.032967034727334976,si,8,11
val_recall,0.017241379246115685,si,8,11
val_acc,0.6904133558273315,si,8,11
val_loss,0.6084611415863037,si,8,11
val_precision,0.375,si,8,11
val_f1,0.0648648664355278,si,8,12
val_recall,0.03448275849223137,si,8,12
val_acc,0.695690393447876,si,8,12
val_loss,0.6083923578262329,si,8,12
val_precision,0.5454545617103577,si,8,12
val_f1,0.04931506887078285,si,8,13
val_recall,0.0258620698004961,si,8,13
val_acc,0.6948109269142151,si,8,13
val_loss,0.6068281531333923,si,8,13
val_precision,0.529411792755127,si,8,13
val_f1,0.04958677664399147,si,8,14
val_recall,0.0258620698004961,si,8,14
val_acc,0.6965699195861816,si,8,14
val_loss,0.6070844531059265,si,8,14
val_precision,0.6000000238418579,si,8,14
val_f1,0.06469002366065979,si,8,15
val_recall,0.03448275849223137,si,8,15
val_acc,0.6948109269142151,si,8,15
val_loss,0.6076908111572266,si,8,15
val_precision,0.52173912525177,si,8,15
val_f1,0.054794520139694214,si,8,16
val_recall,0.028735632076859474,si,8,16
val_acc,0.6965699195861816,si,8,16
val_loss,0.6086696982383728,si,8,16
val_precision,0.5882353186607361,si,8,16
val_f1,0.05994550511240959,si,8,17
val_recall,0.031609196215867996,si,8,17
val_acc,0.6965699195861816,si,8,17
val_loss,0.6082854270935059,si,8,17
val_precision,0.5789473652839661,si,8,17
val_f1,0.04891304299235344,si,8,18
val_recall,0.0258620698004961,si,8,18
val_acc,0.6921724081039429,si,8,18
val_loss,0.6068291068077087,si,8,18
val_precision,0.44999998807907104,si,8,18
val_f1,0.054200541228055954,si,8,19
val_recall,0.028735632076859474,si,8,19
val_acc,0.6930518746376038,si,8,19
val_loss,0.6078227162361145,si,8,19
val_precision,0.4761904776096344,si,8,19
val_f1,0.0648648664355278,si,8,20
val_recall,0.03448275849223137,si,8,20
val_acc,0.695690393447876,si,8,20
val_loss,0.6083031296730042,si,8,20
val_precision,0.5454545617103577,si,8,20
val_f1,0.04359672963619232,si,8,21
val_recall,0.02298850566148758,si,8,21
val_acc,0.6912928819656372,si,8,21
val_loss,0.6082558631896973,si,8,21
val_precision,0.42105263471603394,si,8,21
val_f1,0.03846153989434242,si,8,22
val_recall,0.020114943385124207,si,8,22
val_acc,0.6921724081039429,si,8,22
val_loss,0.6085026264190674,si,8,22
val_precision,0.4375,si,8,22
val_f1,0.05376344174146652,si,8,23
val_recall,0.028735632076859474,si,8,23
val_acc,0.6904133558273315,si,8,23
val_loss,0.6073312163352966,si,8,23
val_precision,0.4166666567325592,si,8,23
val_f1,0.05929918959736824,si,8,24
val_recall,0.031609196215867996,si,8,24
val_acc,0.6930518746376038,si,8,24
val_loss,0.6083853840827942,si,8,24
val_precision,0.47826087474823,si,8,24
val_f1,0.027548208832740784,si,8,25
val_recall,0.014367816038429737,si,8,25
val_acc,0.6895338892936707,si,8,25
val_loss,0.6076613068580627,si,8,25
val_precision,0.3333333432674408,si,8,25
val_f1,0.04336043447256088,si,8,26
val_recall,0.02298850566148758,si,8,26
val_acc,0.6895338892936707,si,8,26
val_loss,0.6076087355613708,si,8,26
val_precision,0.380952388048172,si,8,26
val_f1,0.04324324429035187,si,8,27
val_recall,0.02298850566148758,si,8,27
val_acc,0.688654363155365,si,8,27
val_loss,0.6079858541488647,si,8,27
val_precision,0.3636363744735718,si,8,27
val_f1,0.054054055362939835,si,8,28
val_recall,0.028735632076859474,si,8,28
val_acc,0.6921724081039429,si,8,28
val_loss,0.6079987287521362,si,8,28
val_precision,0.4545454680919647,si,8,28
val_f1,0.06417112052440643,si,8,29
val_recall,0.03448275849223137,si,8,29
val_acc,0.6921724081039429,si,8,29
val_loss,0.6079632639884949,si,8,29
val_precision,0.4615384638309479,si,8,29
val_f1,0.0,si,2,0
val_recall,0.0,si,2,0
val_acc,0.6935908794403076,si,2,0
val_loss,0.6120508313179016,si,2,0
val_precision,0.0,si,2,0
val_f1,0.0057142856530845165,si,2,1
val_recall,0.0028653296176344156,si,2,1
val_acc,0.6944688558578491,si,2,1
val_loss,0.6134798526763916,si,2,1
val_precision,1.0,si,2,1
val_f1,0.0057142856530845165,si,2,2
val_recall,0.0028653296176344156,si,2,2
val_acc,0.6944688558578491,si,2,2
val_loss,0.6122378706932068,si,2,2
val_precision,1.0,si,2,2
val_f1,0.0,si,2,3
val_recall,0.0,si,2,3
val_acc,0.6935908794403076,si,2,3
val_loss,0.6109355688095093,si,2,3
val_precision,0.0,si,2,3
val_f1,0.005698005668818951,si,2,4
val_recall,0.0028653296176344156,si,2,4
val_acc,0.6935908794403076,si,2,4
val_loss,0.6108610033988953,si,2,4
val_precision,0.5,si,2,4
val_f1,0.011363636702299118,si,2,5
val_recall,0.005730659235268831,si,2,5
val_acc,0.6944688558578491,si,2,5
val_loss,0.611389696598053,si,2,5
val_precision,0.6666666865348816,si,2,5
val_f1,0.016806723549962044,si,2,6
val_recall,0.008595988154411316,si,2,6
val_acc,0.6918349266052246,si,2,6
val_loss,0.6113885045051575,si,2,6
val_precision,0.375,si,2,6
val_f1,0.02222222276031971,si,2,7
val_recall,0.011461318470537663,si,2,7
val_acc,0.6909569501876831,si,2,7
val_loss,0.6125143766403198,si,2,7
val_precision,0.3636363744735718,si,2,7
val_f1,0.04324324429035187,si,2,8
val_recall,0.022922636941075325,si,2,8
val_acc,0.6892010569572449,si,2,8
val_loss,0.6120460629463196,si,2,8
val_precision,0.380952388048172,si,2,8
val_f1,0.032608695328235626,si,2,9
val_recall,0.017191976308822632,si,2,9
val_acc,0.6874451041221619,si,2,9
val_loss,0.6131976246833801,si,2,9
val_precision,0.31578946113586426,si,2,9
val_f1,0.0272479560226202,si,2,10
val_recall,0.014326647855341434,si,2,10
val_acc,0.6865671873092651,si,2,10
val_loss,0.6142292618751526,si,2,10
val_precision,0.2777777910232544,si,2,10
val_f1,0.04851752147078514,si,2,11
val_recall,0.025787966325879097,si,2,11
val_acc,0.6900790333747864,si,2,11
val_loss,0.6129814386367798,si,2,11
val_precision,0.40909090638160706,si,2,11
val_f1,0.037837836891412735,si,2,12
val_recall,0.020057305693626404,si,2,12
val_acc,0.6874451041221619,si,2,12
val_loss,0.6135735511779785,si,2,12
val_precision,0.3333333432674408,si,2,12
val_f1,0.042895443737506866,si,2,13
val_recall,0.022922636941075325,si,2,13
val_acc,0.6865671873092651,si,2,13
val_loss,0.6137139201164246,si,2,13
val_precision,0.3333333432674408,si,2,13
val_f1,0.0382513664662838,si,2,14
val_recall,0.020057305693626404,si,2,14
val_acc,0.6909569501876831,si,2,14
val_loss,0.6137552857398987,si,2,14
val_precision,0.4117647111415863,si,2,14
val_f1,0.037837836891412735,si,2,15
val_recall,0.020057305693626404,si,2,15
val_acc,0.6874451041221619,si,2,15
val_loss,0.6120470762252808,si,2,15
val_precision,0.3333333432674408,si,2,15
val_f1,0.03804347664117813,si,2,16
val_recall,0.020057305693626404,si,2,16
val_acc,0.6892010569572449,si,2,16
val_loss,0.6126911044120789,si,2,16
val_precision,0.3684210479259491,si,2,16
val_f1,0.04301075264811516,si,2,17
val_recall,0.022922636941075325,si,2,17
val_acc,0.6874451041221619,si,2,17
val_loss,0.612341046333313,si,2,17
val_precision,0.3478260934352875,si,2,17
val_f1,0.04336043447256088,si,2,18
val_recall,0.022922636941075325,si,2,18
val_acc,0.6900790333747864,si,2,18
val_loss,0.6121083498001099,si,2,18
val_precision,0.4000000059604645,si,2,18
val_f1,0.03252032399177551,si,2,19
val_recall,0.017191976308822632,si,2,19
val_acc,0.6865671873092651,si,2,19
val_loss,0.6117408275604248,si,2,19
val_precision,0.30000001192092896,si,2,19
val_f1,0.04324324429035187,si,2,20
val_recall,0.022922636941075325,si,2,20
val_acc,0.6892010569572449,si,2,20
val_loss,0.6108511686325073,si,2,20
val_precision,0.380952388048172,si,2,20
val_f1,0.04851752147078514,si,2,21
val_recall,0.025787966325879097,si,2,21
val_acc,0.6900790333747864,si,2,21
val_loss,0.6109313368797302,si,2,21
val_precision,0.40909090638160706,si,2,21
val_f1,0.04301075264811516,si,2,22
