metric,value,category,fold,epoch
val_f1,0.19063545763492584,jp,6,5
val_recall,0.12050739675760269,jp,6,5
val_acc,0.57469242811203,jp,6,5
val_loss,0.6839138865470886,jp,6,5
val_precision,0.4560000002384186,jp,6,5
val_f1,0.20479999482631683,jp,6,6
val_recall,0.13530655205249786,jp,6,6
val_acc,0.5632688999176025,jp,6,6
val_loss,0.6886942386627197,jp,6,6
val_precision,0.42105263471603394,jp,6,6
val_f1,0.2229299396276474,jp,6,7
val_recall,0.14799153804779053,jp,6,7
val_acc,0.5711774826049805,jp,6,7
val_loss,0.6927918791770935,jp,6,7
val_precision,0.4516128897666931,jp,6,7
val_f1,0.29322269558906555,jp,6,8
val_recall,0.2241014838218689,jp,6,8
val_acc,0.5509666204452515,jp,6,8
val_loss,0.719017505645752,jp,6,8
val_precision,0.42399999499320984,jp,6,8
val_f1,0.29597702622413635,jp,6,9
val_recall,0.21775898337364197,jp,6,9
val_acc,0.5694200396537781,jp,6,9
val_loss,0.7135730981826782,jp,6,9
val_precision,0.46188339591026306,jp,6,9
val_f1,0.3470436930656433,jp,6,10
val_recall,0.2854122519493103,jp,6,10
val_acc,0.5536028146743774,jp,6,10
val_loss,0.7351717948913574,jp,6,10
val_precision,0.44262295961380005,jp,6,10
val_f1,0.31147539615631104,jp,6,11
val_recall,0.24101479351520538,jp,6,11
val_acc,0.557117760181427,jp,6,11
val_loss,0.7175694108009338,jp,6,11
val_precision,0.44015443325042725,jp,6,11
val_f1,0.3257676959037781,jp,6,12
val_recall,0.25792813301086426,jp,6,12
val_acc,0.5562390089035034,jp,6,12
val_loss,0.7094614505767822,jp,6,12
val_precision,0.4420289993286133,jp,6,12
val_f1,0.3131868243217468,jp,6,13
val_recall,0.24101479351520538,jp,6,13
val_acc,0.5606327056884766,jp,6,13
val_loss,0.7248963713645935,jp,6,13
val_precision,0.4470588266849518,jp,6,13
val_f1,0.28939828276634216,jp,6,14
val_recall,0.21353065967559814,jp,6,14
val_acc,0.5641476511955261,jp,6,14
val_loss,0.7113187313079834,jp,6,14
val_precision,0.448888897895813,jp,6,14
val_f1,0.3497409224510193,jp,6,15
val_recall,0.2854122519493103,jp,6,15
val_acc,0.5588752031326294,jp,6,15
val_loss,0.7494576573371887,jp,6,15
val_precision,0.45150500535964966,jp,6,15
val_f1,0.3098202049732208,jp,6,16
val_recall,0.23678646981716156,jp,6,16
val_acc,0.5615113973617554,jp,6,16
val_loss,0.7177724838256836,jp,6,16
val_precision,0.4480000138282776,jp,6,16
val_f1,0.35705044865608215,jp,6,17
val_recall,0.29175475239753723,jp,6,17
val_acc,0.5632688999176025,jp,6,17
val_loss,0.7306408882141113,jp,6,17
val_precision,0.46000000834465027,jp,6,17
val_f1,0.2624821662902832,jp,6,18
val_recall,0.19450317323207855,jp,6,18
val_acc,0.5456941723823547,jp,6,18
val_loss,0.7170915007591248,jp,6,18
val_precision,0.4035087823867798,jp,6,18
val_f1,0.33773088455200195,jp,6,19
val_recall,0.2706131041049957,jp,6,19
val_acc,0.5588752031326294,jp,6,19
val_loss,0.7298713326454163,jp,6,19
val_precision,0.449122816324234,jp,6,19
val_f1,0.3207547068595886,jp,6,20
val_recall,0.25158563256263733,jp,6,20
val_acc,0.557117760181427,jp,6,20
val_loss,0.7286326289176941,jp,6,20
val_precision,0.4423791766166687,jp,6,20
val_f1,0.29329609870910645,jp,6,21
val_recall,0.22198732197284698,jp,6,21
val_acc,0.5553602576255798,jp,6,21
val_loss,0.7296504974365234,jp,6,21
val_precision,0.43209877610206604,jp,6,21
val_f1,0.3087248206138611,jp,6,22
val_recall,0.2431289702653885,jp,6,22
val_acc,0.5474516749382019,jp,6,22
val_loss,0.723242461681366,jp,6,22
val_precision,0.4227941036224365,jp,6,22
val_f1,0.32669323682785034,jp,6,23
val_recall,0.260042279958725,jp,6,23
val_acc,0.554481565952301,jp,6,23
val_loss,0.7187922596931458,jp,6,23
val_precision,0.4392857253551483,jp,6,23
val_f1,0.3320261538028717,jp,6,24
val_recall,0.268498957157135,jp,6,24
val_acc,0.5509666204452515,jp,6,24
val_loss,0.7342085242271423,jp,6,24
val_precision,0.43493151664733887,jp,6,24
val_f1,0.2975206673145294,jp,6,25
val_recall,0.22832980751991272,jp,6,25
val_acc,0.5518453121185303,jp,6,25
val_loss,0.7318347096443176,jp,6,25
val_precision,0.4268774688243866,jp,6,25
val_f1,0.3104395568370819,jp,6,26
val_recall,0.23890063166618347,jp,6,26
val_acc,0.5588752031326294,jp,6,26
val_loss,0.7277615070343018,jp,6,26
val_precision,0.4431372582912445,jp,6,26
val_f1,0.2957746386528015,jp,6,27
val_recall,0.22198732197284698,jp,6,27
val_acc,0.5606327056884766,jp,6,27
val_loss,0.7164656519889832,jp,6,27
val_precision,0.4430379867553711,jp,6,27
val_f1,0.28689655661582947,jp,6,28
val_recall,0.21987314522266388,jp,6,28
val_acc,0.5456942319869995,jp,6,28
val_loss,0.7437876462936401,jp,6,28
val_precision,0.4126984179019928,jp,6,28
val_f1,0.2812051773071289,jp,6,29
val_recall,0.20718815922737122,jp,6,29
val_acc,0.559753954410553,jp,6,29
val_loss,0.7055326700210571,jp,6,29
val_precision,0.4375,jp,6,29
val_f1,0.4196951985359192,ei,7,0
val_recall,0.3327137529850006,ei,7,0
val_acc,0.5650263428688049,ei,7,0
val_loss,0.6873955130577087,ei,7,0
val_precision,0.5682539939880371,ei,7,0
val_f1,0.19106318056583405,ei,7,1
val_recall,0.115241639316082,ei,7,1
val_acc,0.5386643409729004,ei,7,1
val_loss,0.6854350566864014,ei,7,1
val_precision,0.5585585832595825,ei,7,1
val_f1,0.33246752619743347,ei,7,2
val_recall,0.2379182130098343,ei,7,2
val_acc,0.5483304262161255,ei,7,2
val_loss,0.6798064708709717,ei,7,2
val_precision,0.5517241358757019,ei,7,2
val_f1,0.31578946113586426,ei,7,3
val_recall,0.22304832935333252,ei,7,3
val_acc,0.5430579781532288,ei,7,3
val_loss,0.6861599683761597,ei,7,3
val_precision,0.5405405163764954,ei,7,3
val_f1,0.3938315510749817,ei,7,4
val_recall,0.3085501790046692,ei,7,4
val_acc,0.5509666204452515,ei,7,4
val_loss,0.6819480657577515,ei,7,4
val_precision,0.5442622900009155,ei,7,4
val_f1,0.44419389963150024,ei,7,5
val_recall,0.3661710023880005,ei,7,5
val_acc,0.5667838454246521,ei,7,5
val_loss,0.6866234540939331,ei,7,5
val_precision,0.5644699335098267,ei,7,5
val_f1,0.47866806387901306,ei,7,6
val_recall,0.4275093078613281,ei,7,6
val_acc,0.559753954410553,ei,7,6
val_loss,0.6861279606819153,ei,7,6
val_precision,0.5437352061271667,ei,7,6
val_f1,0.4663212299346924,ei,7,7
val_recall,0.4182156026363373,ei,7,7
val_acc,0.5474516749382019,ei,7,7
val_loss,0.7123915553092957,ei,7,7
val_precision,0.5269320607185364,ei,7,7
val_f1,0.48654037714004517,ei,7,8
val_recall,0.4535315930843353,ei,7,8
val_acc,0.5474516749382019,ei,7,8
val_loss,0.7147253155708313,ei,7,8
val_precision,0.5247311592102051,ei,7,8
val_f1,0.5064548254013062,ei,7,9
val_recall,0.4739776849746704,ei,7,9
val_acc,0.5632688999176025,ei,7,9
val_loss,0.7279776930809021,ei,7,9
val_precision,0.5437099933624268,ei,7,9
val_f1,0.48844221234321594,ei,7,10
val_recall,0.45167285203933716,ei,7,10
val_acc,0.5527240633964539,ei,7,10
val_loss,0.7322777509689331,ei,7,10
val_precision,0.5317286849021912,ei,7,10
val_f1,0.48637738823890686,ei,7,11
val_recall,0.4479553997516632,ei,7,11
val_acc,0.5527240633964539,ei,7,11
val_loss,0.7158429622650146,ei,7,11
val_precision,0.5320088267326355,ei,7,11
val_f1,0.4769538938999176,ei,7,12
val_recall,0.4423791766166687,ei,7,12
val_acc,0.5413005352020264,ei,7,12
val_loss,0.72190922498703,ei,7,12
val_precision,0.5173913240432739,ei,7,12
val_f1,0.4928717017173767,ei,7,13
val_recall,0.4498141407966614,ei,7,13
val_acc,0.562390148639679,ei,7,13
val_loss,0.7284682989120483,ei,7,13
val_precision,0.545045018196106,ei,7,13
val_f1,0.49447235465049744,ei,7,14
val_recall,0.45724907517433167,ei,7,14
val_acc,0.5579965114593506,ei,7,14
val_loss,0.7372329831123352,ei,7,14
val_precision,0.5382932424545288,ei,7,14
val_f1,0.5143954157829285,ei,7,15
val_recall,0.49814125895500183,ei,7,15
val_acc,0.5553602576255798,ei,7,15
val_loss,0.7522044777870178,ei,7,15
val_precision,0.5317460298538208,ei,7,15
val_f1,0.499506413936615,ei,7,16
val_recall,0.47026023268699646,ei,7,16
val_acc,0.554481565952301,ei,7,16
val_loss,0.7679213881492615,ei,7,16
val_precision,0.5326315760612488,ei,7,16
val_f1,0.4910179674625397,ei,7,17
val_recall,0.45724907517433167,ei,7,17
val_acc,0.551845371723175,ei,7,17
val_loss,0.7185298800468445,ei,7,17
val_precision,0.5301724076271057,ei,7,17
val_f1,0.5168986320495605,ei,7,18
val_recall,0.48327139019966125,ei,7,18
val_acc,0.5729349851608276,ei,7,18
val_loss,0.7402482032775879,ei,7,18
val_precision,0.5555555820465088,ei,7,18
val_f1,0.5259116888046265,ei,7,19
val_recall,0.5092936754226685,ei,7,19
val_acc,0.5659050941467285,ei,7,19
val_loss,0.7311825752258301,ei,7,19
val_precision,0.5436508059501648,ei,7,19
val_f1,0.47058823704719543,ei,7,20
val_recall,0.4312267601490021,ei,7,20
val_acc,0.5413005352020264,ei,7,20
val_loss,0.7276048064231873,ei,7,20
val_precision,0.5178571343421936,ei,7,20
val_f1,0.4757085144519806,ei,7,21
val_recall,0.4368029832839966,ei,7,21
val_acc,0.5448154807090759,ei,7,21
val_loss,0.7533323764801025,ei,7,21
val_precision,0.5222222208976746,ei,7,21
val_f1,0.5152671933174133,ei,7,22
val_recall,0.5018587112426758,ei,7,22
val_acc,0.5536028146743774,ei,7,22
val_loss,0.7466191053390503,ei,7,22
val_precision,0.529411792755127,ei,7,22
val_f1,0.5078125,ei,7,23
val_recall,0.48327139019966125,ei,7,23
val_acc,0.557117760181427,ei,7,23
val_loss,0.768121063709259,ei,7,23
val_precision,0.5349794030189514,ei,7,23
val_f1,0.49045225977897644,ei,7,24
val_recall,0.4535315930843353,ei,7,24
val_acc,0.554481565952301,ei,7,24
val_loss,0.7336609959602356,ei,7,24
val_precision,0.5339168310165405,ei,7,24
val_f1,0.510597288608551,ei,7,25
val_recall,0.4925650656223297,ei,7,25
val_acc,0.5536028146743774,ei,7,25
val_loss,0.7470705509185791,ei,7,25
val_precision,0.5299999713897705,ei,7,25
val_f1,0.5087719559669495,ei,7,26
val_recall,0.48513010144233704,ei,7,26
val_acc,0.557117760181427,ei,7,26
val_loss,0.7632009983062744,ei,7,26
val_precision,0.5348360538482666,ei,7,26
val_f1,0.5179437398910522,ei,7,27
val_recall,0.49628251791000366,ei,7,27
val_acc,0.5632688999176025,ei,7,27
val_loss,0.7484799027442932,ei,7,27
val_precision,0.5415821671485901,ei,7,27
val_f1,0.510223925113678,ei,7,28
val_recall,0.4869888424873352,ei,7,28
val_acc,0.5579965114593506,ei,7,28
val_loss,0.769035279750824,ei,7,28
val_precision,0.5357873439788818,ei,7,28
val_f1,0.5122669339179993,ei,7,29
val_recall,0.48513010144233704,ei,7,29
val_acc,0.5632688999176025,ei,7,29
val_loss,0.7439284920692444,ei,7,29
val_precision,0.542619526386261,ei,7,29
val_f1,0.0,si,8,0
val_recall,0.0,si,8,0
val_acc,0.6933215856552124,si,8,0
val_loss,0.6180843114852905,si,8,0
val_precision,0.0,si,8,0
val_f1,0.005698005668818951,si,8,1
val_recall,0.0028653296176344156,si,8,1
val_acc,0.6933216452598572,si,8,1
val_loss,0.6163020133972168,si,8,1
val_precision,0.5,si,8,1
val_f1,0.03814714029431343,si,8,2
val_recall,0.020057305693626404,si,8,2
val_acc,0.6898066997528076,si,8,2
val_loss,0.6200594305992126,si,8,2
val_precision,0.3888888955116272,si,8,2
val_f1,0.00566572230309248,si,8,3
val_recall,0.0028653296176344156,si,8,3
val_acc,0.69156414270401,si,8,3
val_loss,0.614631175994873,si,8,3
val_precision,0.25,si,8,3
val_f1,0.022284122183918953,si,8,4
val_recall,0.011461318470537663,si,8,4
val_acc,0.69156414270401,si,8,4
val_loss,0.6177934408187866,si,8,4
val_precision,0.4000000059604645,si,8,4
val_f1,0.0771208256483078,si,8,5
val_recall,0.04297994449734688,si,8,5
val_acc,0.6845342516899109,si,8,5
val_loss,0.620242178440094,si,8,5
val_precision,0.375,si,8,5
val_f1,0.07920791953802109,si,8,6
val_recall,0.04584527388215065,si,8,6
val_acc,0.6731107234954834,si,8,6
val_loss,0.6209166049957275,si,8,6
val_precision,0.290909081697464,si,8,6
val_f1,0.06516290456056595,si,8,7
val_recall,0.037249282002449036,si,8,7
val_acc,0.6722319722175598,si,8,7
val_loss,0.6313804984092712,si,8,7
val_precision,0.25999999046325684,si,8,7
val_f1,0.11990407854318619,si,8,8
val_recall,0.0716332346200943,si,8,8
val_acc,0.6775044202804565,si,8,8
val_loss,0.6317179203033447,si,8,8
val_precision,0.36764705181121826,si,8,8
val_f1,0.1105990782380104,si,8,9
val_recall,0.06876790523529053,si,8,9
val_acc,0.6608084440231323,si,8,9
val_loss,0.6368143558502197,si,8,9
val_precision,0.2823529541492462,si,8,9
val_f1,0.13963964581489563,si,8,10
val_recall,0.08882521837949753,si,8,10
val_acc,0.6643233895301819,si,8,10
val_loss,0.6613752245903015,si,8,10
val_precision,0.3263157904148102,si,8,10
val_f1,0.10835214704275131,si,8,11
val_recall,0.06876790523529053,si,8,11
val_acc,0.6528998017311096,si,8,11
val_loss,0.6488692760467529,si,8,11
val_precision,0.25531914830207825,si,8,11
val_f1,0.17030568420886993,si,8,12
val_recall,0.1117478534579277,si,8,12
val_acc,0.6660808324813843,si,8,12
val_loss,0.6499487161636353,si,8,12
val_precision,0.35779815912246704,si,8,12
val_f1,0.12389380484819412,si,8,13
val_recall,0.08022922277450562,si,8,13
val_acc,0.6520211100578308,si,8,13
val_loss,0.6576361060142517,si,8,13
val_precision,0.27184465527534485,si,8,13
val_f1,0.12917594611644745,si,8,14
val_recall,0.08309455215930939,si,8,14
val_acc,0.6564147472381592,si,8,14
val_loss,0.6604210734367371,si,8,14
val_precision,0.28999999165534973,si,8,14
val_f1,0.11363636702299118,si,8,15
val_recall,0.0716332346200943,si,8,15
val_acc,0.6572934985160828,si,8,15
val_loss,0.6516366004943848,si,8,15
val_precision,0.2747252881526947,si,8,15
val_f1,0.14253897964954376,si,8,16
val_recall,0.0916905477643013,si,8,16
val_acc,0.6616871953010559,si,8,16
val_loss,0.6513267755508423,si,8,16
val_precision,0.3199999928474426,si,8,16
val_f1,0.15677966177463531,si,8,17
val_recall,0.10601719468832016,si,8,17
val_acc,0.6502636075019836,si,8,17
val_loss,0.6817055344581604,si,8,17
val_precision,0.3008130192756653,si,8,17
val_f1,0.16052061319351196,si,8,18
val_recall,0.10601719468832016,si,8,18
val_acc,0.6599296927452087,si,8,18
val_loss,0.6601676344871521,si,8,18
val_precision,0.3303571343421936,si,8,18
val_f1,0.12527963519096375,si,8,19
val_recall,0.08022922277450562,si,8,19
val_acc,0.6564147472381592,si,8,19
val_loss,0.6636002659797668,si,8,19
val_precision,0.2857142984867096,si,8,19
val_f1,0.10232558101415634,si,8,20
val_recall,0.06303724646568298,si,8,20
val_acc,0.6608084440231323,si,8,20
val_loss,0.6420415639877319,si,8,20
val_precision,0.2716049253940582,si,8,20
val_f1,0.17796610295772552,si,8,21
val_recall,0.12034384161233902,si,8,21
val_acc,0.6590509414672852,si,8,21
val_loss,0.6860746741294861,si,8,21
val_precision,0.3414634168148041,si,8,21
val_f1,0.14977973699569702,si,8,22
val_recall,0.09742120653390884,si,8,22
val_acc,0.6608084440231323,si,8,22
val_loss,0.6578811407089233,si,8,22
val_precision,0.32380953431129456,si,8,22
val_f1,0.1339491903781891,si,8,23
val_recall,0.08309455215930939,si,8,23
val_acc,0.6704745292663574,si,8,23
val_loss,0.6549745798110962,si,8,23
val_precision,0.3452380895614624,si,8,23
val_f1,0.1315789520740509,si,8,24
val_recall,0.08595988899469376,si,8,24
val_acc,0.6520211100578308,si,8,24
val_loss,0.6603291630744934,si,8,24
val_precision,0.28037384152412415,si,8,24
val_f1,0.12026725709438324,si,8,25
val_recall,0.07736389338970184,si,8,25
val_acc,0.6528998017311096,si,8,25
val_loss,0.6594260334968567,si,8,25
val_precision,0.27000001072883606,si,8,25
val_f1,0.15021459758281708,si,8,26
val_recall,0.10028653591871262,si,8,26
val_acc,0.6520211100578308,si,8,26
val_loss,0.6753885746002197,si,8,26
val_precision,0.29914531111717224,si,8,26
val_f1,0.11389521509408951,si,8,27
val_recall,0.0716332346200943,si,8,27
val_acc,0.6581722497940063,si,8,27
val_loss,0.6432432532310486,si,8,27
val_precision,0.2777777910232544,si,8,27
val_f1,0.16521738469600677,si,8,28
val_recall,0.10888252407312393,si,8,28
val_acc,0.6625658869743347,si,8,28
val_loss,0.6699258685112,si,8,28
val_precision,0.342342346906662,si,8,28
val_f1,0.19672131538391113,si,8,29
val_recall,0.13753581047058105,si,8,29
val_acc,0.6555360555648804,si,8,29
val_loss,0.6805589199066162,si,8,29
val_precision,0.34532374143600464,si,8,29
val_f1,0.016949152573943138,si,2,0
val_recall,0.008595988154411316,si,2,0
val_acc,0.6944688558578491,si,2,0
val_loss,0.6138718128204346,si,2,0
val_precision,0.6000000238418579,si,2,0
val_f1,0.011363636702299118,si,2,1
val_recall,0.005730659235268831,si,2,1
val_acc,0.6944688558578491,si,2,1
val_loss,0.6131343245506287,si,2,1
val_precision,0.6666666865348816,si,2,1
val_f1,0.005649717524647713,si,2,2
val_recall,0.0028653296176344156,si,2,2
val_acc,0.6909570097923279,si,2,2
val_loss,0.6152343153953552,si,2,2
val_precision,0.20000000298023224,si,2,2
val_f1,0.022284122183918953,si,2,3
val_recall,0.011461318470537663,si,2,3
val_acc,0.6918349266052246,si,2,3
val_loss,0.6144527196884155,si,2,3
val_precision,0.4000000059604645,si,2,3
val_f1,0.011173184029757977,si,2,4
val_recall,0.005730659235268831,si,2,4
val_acc,0.6892010569572449,si,2,4
val_loss,0.6114988923072815,si,2,4
val_precision,0.2222222238779068,si,2,4
val_f1,0.02747252769768238,si,2,5
val_recall,0.014326647855341434,si,2,5
val_acc,0.6892010569572449,si,2,5
val_loss,0.6166105270385742,si,2,5
val_precision,0.3333333432674408,si,2,5
val_f1,0.06332454085350037,si,2,6
val_recall,0.034383952617645264,si,2,6
val_acc,0.6883230805397034,si,2,6
val_loss,0.6212836503982544,si,2,6
val_precision,0.4000000059604645,si,2,6
val_f1,0.12839506566524506,si,2,7
val_recall,0.07449856400489807,si,2,7
val_acc,0.6900790333747864,si,2,7
val_loss,0.6266428828239441,si,2,7
val_precision,0.4642857015132904,si,2,7
val_f1,0.14611871540546417,si,2,8
val_recall,0.0916905477643013,si,2,8
val_acc,0.6716417670249939,si,2,8
val_loss,0.6497424840927124,si,2,8
val_precision,0.3595505654811859,si,2,8
val_f1,0.09245742112398148,si,2,9
val_recall,0.054441262036561966,si,2,9
val_acc,0.6725197434425354,si,2,9
val_loss,0.6346063613891602,si,2,9
val_precision,0.30645161867141724,si,2,9
val_f1,0.15489749610424042,si,2,10
val_recall,0.09742120653390884,si,2,10
val_acc,0.6742756962776184,si,2,10
val_loss,0.6508042812347412,si,2,10
val_precision,0.3777777850627899,si,2,10
val_f1,0.16521738469600677,si,2,11
val_recall,0.10888252407312393,si,2,11
val_acc,0.6628621816635132,si,2,11
val_loss,0.6648775935173035,si,2,11
val_precision,0.342342346906662,si,2,11
val_f1,0.18574513494968414,si,2,12
val_recall,0.12320917099714279,si,2,12
val_acc,0.6690078973770142,si,2,12
val_loss,0.6643813252449036,si,2,12
val_precision,0.37719297409057617,si,2,12
val_f1,0.17610062658786774,si,2,13
val_recall,0.12034384161233902,si,2,13
val_acc,0.6549605131149292,si,2,13
val_loss,0.672936737537384,si,2,13
val_precision,0.328125,si,2,13
val_f1,0.19491524994373322,si,2,14
val_recall,0.1318051517009735,si,2,14
val_acc,0.6663740277290344,si,2,14
val_loss,0.6787548661231995,si,2,14
val_precision,0.3739837408065796,si,2,14
val_f1,0.15317286550998688,si,2,15
val_recall,0.10028653591871262,si,2,15
val_acc,0.6602282524108887,si,2,15
val_loss,0.6542607545852661,si,2,15
val_precision,0.32407405972480774,si,2,15
val_f1,0.18789143860340118,si,2,16
val_recall,0.12893982231616974,si,2,16
val_acc,0.6584723591804504,si,2,16
val_loss,0.6744101643562317,si,2,16
val_precision,0.3461538553237915,si,2,16
val_f1,0.15945330262184143,si,2,17
val_recall,0.10028653591871262,si,2,17
val_acc,0.6760315895080566,si,2,17
val_loss,0.6423044800758362,si,2,17
val_precision,0.3888888955116272,si,2,17
val_f1,0.1651785671710968,si,2,18
val_recall,0.10601719468832016,si,2,18
val_acc,0.6716417670249939,si,2,18
val_loss,0.6478719711303711,si,2,18
val_precision,0.3737373650074005,si,2,18
val_f1,0.1596452295780182,si,2,19
val_recall,0.10315186530351639,si,2,19
val_acc,0.6672520041465759,si,2,19
val_loss,0.6498391628265381,si,2,19
val_precision,0.3529411852359772,si,2,19
val_f1,0.17142857611179352,si,2,20
val_recall,0.1117478534579277,si,2,20
val_acc,0.6690078973770142,si,2,20
val_loss,0.6643297672271729,si,2,20
val_precision,0.3679245412349701,si,2,20
val_f1,0.14965985715389252,si,2,21
val_recall,0.09455587714910507,si,2,21
val_acc,0.6707638502120972,si,2,21
val_loss,0.6662606000900269,si,2,21
val_precision,0.3586956560611725,si,2,21
val_f1,0.2033195048570633,si,2,22
val_recall,0.14040113985538483,si,2,22
val_acc,0.6628621816635132,si,2,22
val_loss,0.680009126663208,si,2,22
val_precision,0.3684210479259491,si,2,22
val_f1,0.17204301059246063,si,2,23
val_recall,0.11461318284273148,si,2,23
val_acc,0.6619842052459717,si,2,23
val_loss,0.6673348546028137,si,2,23
val_precision,0.3448275923728943,si,2,23
val_f1,0.1434977650642395,si,2,24
val_recall,0.0916905477643013,si,2,24
val_acc,0.6646180748939514,si,2,24
val_loss,0.659269392490387,si,2,24
val_precision,0.3298968970775604,si,2,24
val_f1,0.14018692076206207,si,2,25
val_recall,0.08595988899469376,si,2,25
val_acc,0.6769095659255981,si,2,25
val_loss,0.6464357376098633,si,2,25
val_precision,0.37974682450294495,si,2,25
val_f1,0.1872340440750122,si,2,26
val_recall,0.12607449293136597,si,2,26
val_acc,0.6646180748939514,si,2,26
val_loss,0.6666589379310608,si,2,26
val_precision,0.3636363744735718,si,2,26
val_f1,0.1719457060098648,si,2,27
val_recall,0.10888252407312393,si,2,27
val_acc,0.6786655187606812,si,2,27
val_loss,0.6514345407485962,si,2,27
val_precision,0.40860214829444885,si,2,27
val_f1,0.16949152946472168,si,2,28
val_recall,0.11461318284273148,si,2,28
val_acc,0.6558384299278259,si,2,28
val_loss,0.6737877130508423,si,2,28
val_precision,0.3252032399177551,si,2,28
val_f1,0.20278330147266388,si,2,29
val_recall,0.14613179862499237,si,2,29
val_acc,0.6479367613792419,si,2,29
val_loss,0.6924225091934204,si,2,29
val_precision,0.3311688303947449,si,2,29
val_f1,0.004201680887490511,jp,2,0
val_recall,0.002114164875820279,jp,2,0
val_acc,0.5838454961776733,jp,2,0
val_loss,0.680411159992218,jp,2,0
val_precision,0.3333333432674408,jp,2,0
val_f1,0.020533880218863487,jp,2,1
val_recall,0.010570824146270752,jp,2,1
val_acc,0.5812115669250488,jp,2,1
val_loss,0.6776163578033447,jp,2,1
val_precision,0.3571428656578064,jp,2,1
val_f1,0.03305784985423088,jp,2,2
val_recall,0.016913319006562233,jp,2,2
val_acc,0.5891132354736328,jp,2,2
val_loss,0.6840806007385254,jp,2,2
val_precision,0.7272727489471436,jp,2,2
val_f1,0.04399999976158142,jp,2,3
val_recall,0.023255813866853714,jp,2,3
val_acc,0.5803336501121521,jp,2,3
val_loss,0.6824529767036438,jp,2,3
val_precision,0.40740740299224854,jp,2,3
val_f1,0.12087912112474442,jp,2,4
val_recall,0.06976744532585144,jp,2,4
val_acc,0.5785776972770691,jp,2,4
val_loss,0.6880689859390259,jp,2,4
val_precision,0.45205479860305786,jp,2,4
val_f1,0.20813007652759552,jp,2,5
val_recall,0.13530655205249786,jp,2,5
val_acc,0.5724319815635681,jp,2,5
val_loss,0.6893337965011597,jp,2,5
val_precision,0.4507042169570923,jp,2,5
val_f1,0.3493810296058655,jp,2,6
val_recall,0.268498957157135,jp,2,6
val_acc,0.5847234129905701,jp,2,6
val_loss,0.7038246989250183,jp,2,6
val_precision,0.5,jp,2,6
val_f1,0.27994227409362793,jp,2,7
val_recall,0.2050739973783493,jp,2,7
val_acc,0.5618963837623596,jp,2,7
val_loss,0.7101072669029236,jp,2,7
val_precision,0.44090908765792847,jp,2,7
val_f1,0.33557048439979553,jp,2,8
val_recall,0.2642706036567688,jp,2,8
val_acc,0.5654082298278809,jp,2,8
val_loss,0.7207080125808716,jp,2,8
val_precision,0.4595588147640228,jp,2,8
val_f1,0.28981348872184753,jp,2,9
val_recall,0.21353065967559814,jp,2,9
val_acc,0.5654082298278809,jp,2,9
val_loss,0.7086830735206604,jp,2,9
val_precision,0.4508928656578064,jp,2,9
val_f1,0.28405797481536865,jp,2,10
val_recall,0.20718815922737122,jp,2,10
val_acc,0.5662862062454224,jp,2,10
val_loss,0.7191880345344543,jp,2,10
val_precision,0.4516128897666931,jp,2,10
val_f1,0.32625994086265564,jp,2,11
val_recall,0.260042279958725,jp,2,11
val_acc,0.5539947152137756,jp,2,11
val_loss,0.721501350402832,jp,2,11
val_precision,0.43772241473197937,jp,2,11
val_f1,0.3489583432674408,jp,2,12
val_recall,0.2832981050014496,jp,2,12
val_acc,0.5610184669494629,jp,2,12
val_loss,0.7363107204437256,jp,2,12
val_precision,0.45423728227615356,jp,2,12
val_f1,0.328840970993042,jp,2,13
val_recall,0.25792813301086426,jp,2,13
val_acc,0.5627743601799011,jp,2,13
val_loss,0.7367035150527954,jp,2,13
val_precision,0.4535315930843353,jp,2,13
val_f1,0.3355350196361542,jp,2,14
val_recall,0.268498957157135,jp,2,14
val_acc,0.5583845376968384,jp,2,14
val_loss,0.7277759909629822,jp,2,14
val_precision,0.44718310236930847,jp,2,14
val_f1,0.2845417261123657,jp,2,15
val_recall,0.21987314522266388,jp,2,15
val_acc,0.5408253073692322,jp,2,15
val_loss,0.7311512231826782,jp,2,15
val_precision,0.40310078859329224,jp,2,15
val_f1,0.3178808093070984,jp,2,16
val_recall,0.25369977951049805,jp,2,16
val_acc,0.5478489995002747,jp,2,16
val_loss,0.736227810382843,jp,2,16
val_precision,0.42553192377090454,jp,2,16
val_f1,0.31491711735725403,jp,2,17
val_recall,0.24101479351520538,jp,2,17
val_acc,0.5645303130149841,jp,2,17
val_loss,0.7285926938056946,jp,2,17
val_precision,0.45418328046798706,jp,2,17
val_f1,0.35820895433425903,jp,2,18
val_recall,0.3044397532939911,jp,2,18
val_acc,0.5469710230827332,jp,2,18
val_loss,0.765251100063324,jp,2,18
val_precision,0.4350453317165375,jp,2,18
val_f1,0.27167630195617676,jp,2,19
val_recall,0.19873149693012238,jp,2,19
val_acc,0.5575065612792969,jp,2,19
val_loss,0.7096805572509766,jp,2,19
val_precision,0.4292237460613251,jp,2,19
val_f1,0.2914285659790039,jp,2,20
val_recall,0.21564482152462006,jp,2,20
val_acc,0.5645303130149841,jp,2,20
val_loss,0.7109845280647278,jp,2,20
val_precision,0.44933921098709106,jp,2,20
val_f1,0.3463541567325592,jp,2,21
val_recall,0.2811839282512665,jp,2,21
val_acc,0.5592625141143799,jp,2,21
val_loss,0.7455581426620483,jp,2,21
